timestamp_iso,proposal_id,event,request_text,joints_json,semantics_json,comment
2026-07-24T13:19:37+0200,pose-3142400127920,liked,iki kolu da asagi indir,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 0.0, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": 0.0, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.061,""z"":-0.545},""elbow_angle_deg"":155.0,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.062,""z"":-0.545},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T13:19:37+0200,pose-3142400127920,executed,iki kolu da asagi indir,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 0.0, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": 0.0, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.061,""z"":-0.545},""elbow_angle_deg"":155.0,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.062,""z"":-0.545},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T13:20:03+0200,pose-3167733515474,liked,T pose a gel,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 1.57, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -1.57, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[""both arms opened to the sides""]}",
2026-07-24T13:20:03+0200,pose-3167733515474,executed,T pose a gel,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 1.57, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -1.57, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[""both arms opened to the sides""]}",
2026-07-24T13:20:43+0200,pose-3198528439952,liked,sag kolu gogus hizana getir gogusunun onunde dursun,"{""RightElbow"": 1.2, ""RightShoulderPitch"": -1.6, ""RightShoulderRoll"": 0.38, ""RightShoulderYaw"": 1.5}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.011,""y"":0.616,""z"":-0.02},""elbow_angle_deg"":164.2,""extension_ratio"":0.991,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.395,""y"":0.319,""z"":-0.068},""elbow_angle_deg"":148.8,""extension_ratio"":0.964,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T13:20:43+0200,pose-3198528439952,executed,sag kolu gogus hizana getir gogusunun onunde dursun,"{""RightElbow"": 1.2, ""RightShoulderPitch"": -1.6, ""RightShoulderRoll"": 0.38, ""RightShoulderYaw"": 1.5}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.011,""y"":0.616,""z"":-0.02},""elbow_angle_deg"":164.2,""extension_ratio"":0.991,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.395,""y"":0.319,""z"":-0.068},""elbow_angle_deg"":148.8,""extension_ratio"":0.964,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T13:22:36+0200,pose-3296543071025,disliked,sag kolun ucunu gogusun orta noktasiyla hizala,"{""RightElbow"": 1.2, ""RightShoulderPitch"": -1.55, ""RightShoulderRoll"": 0.15, ""RightShoulderYaw"": 1.3}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.011,""y"":0.614,""z"":-0.046},""elbow_angle_deg"":163.6,""extension_ratio"":0.99,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.475,""y"":0.22,""z"":-0.047},""elbow_angle_deg"":147.5,""extension_ratio"":0.961,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",biraz daha saga dogru gelmeli tam orta noktasiyla hizalannmamis
2026-07-24T13:23:01+0200,pose-3337226645864,liked,"Önerine 👎 verdim: ""biraz daha saga dogru gelmeli tam orta noktasiyla hizalannmamis"". ""sag kolun ucunu gogusun orta noktasiyla hizala"" isteğimi bu notu dikkate alarak düzeltilmiş açılarla yeniden öner.","{""RightElbow"": 1.2, ""RightShoulderPitch"": -1.55, ""RightShoulderRoll"": 0.0, ""RightShoulderYaw"": 1.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.011,""y"":0.614,""z"":-0.046},""elbow_angle_deg"":163.6,""extension_ratio"":0.99,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.515,""y"":0.146,""z"":-0.006},""elbow_angle_deg"":146.7,""extension_ratio"":0.959,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T13:23:01+0200,pose-3337226645864,executed,"Önerine 👎 verdim: ""biraz daha saga dogru gelmeli tam orta noktasiyla hizalannmamis"". ""sag kolun ucunu gogusun orta noktasiyla hizala"" isteğimi bu notu dikkate alarak düzeltilmiş açılarla yeniden öner.","{""RightElbow"": 1.2, ""RightShoulderPitch"": -1.55, ""RightShoulderRoll"": 0.0, ""RightShoulderYaw"": 1.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.011,""y"":0.614,""z"":-0.046},""elbow_angle_deg"":163.6,""extension_ratio"":0.99,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.515,""y"":0.146,""z"":-0.006},""elbow_angle_deg"":146.7,""extension_ratio"":0.959,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T13:23:35+0200,pose-3378122791658,liked,drop your left arm,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 0.0, ""LeftShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.061,""z"":-0.545},""elbow_angle_deg"":155.0,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.518,""y"":0.14,""z"":-0.017},""elbow_angle_deg"":147.4,""extension_ratio"":0.961,""concepts"":[""held forward"",""diagonal forward across the torso"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T13:23:35+0200,pose-3378122791658,executed,drop your left arm,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 0.0, ""LeftShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.061,""z"":-0.545},""elbow_angle_deg"":155.0,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.518,""y"":0.14,""z"":-0.017},""elbow_angle_deg"":147.4,""extension_ratio"":0.961,""concepts"":[""held forward"",""diagonal forward across the torso"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T13:39:20+0200,pose-4318618814880,liked,raise your arms to the sky,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": -2.6, ""LeftShoulderRoll"": 0.35, ""RightElbow"": 1.57, ""RightShoulderPitch"": -2.6, ""RightShoulderRoll"": -0.35}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.293,""y"":-0.016,""z"":0.49},""elbow_angle_deg"":155.9,""extension_ratio"":0.979,""concepts"":[""held forward"",""raised above the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.293,""y"":0.016,""z"":0.49},""elbow_angle_deg"":155.9,""extension_ratio"":0.979,""concepts"":[""held forward"",""raised above the shoulder"",""nearly straight""]}},""proximity"":[""between_hands near""],""whole_body_concepts"":[""both arms held forward"",""both arms raised""]}",
2026-07-24T13:39:20+0200,pose-4318618814880,executed,raise your arms to the sky,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": -2.6, ""LeftShoulderRoll"": 0.35, ""RightElbow"": 1.57, ""RightShoulderPitch"": -2.6, ""RightShoulderRoll"": -0.35}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.293,""y"":-0.016,""z"":0.49},""elbow_angle_deg"":155.9,""extension_ratio"":0.979,""concepts"":[""held forward"",""raised above the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.293,""y"":0.016,""z"":0.49},""elbow_angle_deg"":155.9,""extension_ratio"":0.979,""concepts"":[""held forward"",""raised above the shoulder"",""nearly straight""]}},""proximity"":[""between_hands near""],""whole_body_concepts"":[""both arms held forward"",""both arms raised""]}",
2026-07-24T14:00:55+0200,pose-4358020844286,liked,put your left arm in T pose,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 1.57, ""LeftShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.28,""y"":0.018,""z"":0.497},""elbow_angle_deg"":156.3,""extension_ratio"":0.98,""concepts"":[""held forward"",""raised above the shoulder"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T14:01:51+0200,pose-5677813983300,liked,put your left arm in T pose,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 1.57, ""LeftShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.286,""y"":0.017,""z"":0.493},""elbow_angle_deg"":156.0,""extension_ratio"":0.979,""concepts"":[""held forward"",""raised above the shoulder"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T14:01:51+0200,pose-5677813983300,executed,put your left arm in T pose,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 1.57, ""LeftShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.286,""y"":0.017,""z"":0.493},""elbow_angle_deg"":156.0,""extension_ratio"":0.979,""concepts"":[""held forward"",""raised above the shoulder"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T14:02:22+0200,pose-5707948984394,liked,but both of ur arms down,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 0.0, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": 0.0, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.061,""z"":-0.545},""elbow_angle_deg"":155.0,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.061,""z"":-0.545},""elbow_angle_deg"":155.0,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T14:02:22+0200,pose-5707948984394,executed,but both of ur arms down,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 0.0, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": 0.0, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.061,""z"":-0.545},""elbow_angle_deg"":155.0,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.061,""z"":-0.545},""elbow_angle_deg"":155.0,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T14:29:05+0200,pose-7309979394961,liked,put the arms in T pose,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 1.57, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -1.57, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[""both arms opened to the sides""]}",
2026-07-24T14:29:05+0200,pose-7309979394961,executed,put the arms in T pose,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 1.57, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -1.57, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[""both arms opened to the sides""]}",
2026-07-24T15:23:45+0200,pose-10588194284462,liked,bring ur hand forward,"{""RightElbow"": 1.57, ""RightShoulderPitch"": -1.57, ""RightShoulderRoll"": 0.0, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.082,""y"":0.158,""z"":-0.485},""elbow_angle_deg"":126.5,""extension_ratio"":0.897,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.543,""y"":0.077,""z"":-0.026},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""held forward"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T15:23:45+0200,pose-10588194284462,executed,bring ur hand forward,"{""RightElbow"": 1.57, ""RightShoulderPitch"": -1.57, ""RightShoulderRoll"": 0.0, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.082,""y"":0.158,""z"":-0.485},""elbow_angle_deg"":126.5,""extension_ratio"":0.897,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.543,""y"":0.077,""z"":-0.026},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""held forward"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T15:24:29+0200,pose-10633090376181,liked,sag elini sol omuzuna dogru goturmeyecalis,"{""RightElbow"": 1.2, ""RightShoulderPitch"": -1.6, ""RightShoulderRoll"": 0.38, ""RightShoulderYaw"": 1.5}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.082,""y"":0.159,""z"":-0.485},""elbow_angle_deg"":126.7,""extension_ratio"":0.898,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.395,""y"":0.319,""z"":-0.068},""elbow_angle_deg"":148.8,""extension_ratio"":0.964,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T15:24:29+0200,pose-10633090376181,executed,sag elini sol omuzuna dogru goturmeyecalis,"{""RightElbow"": 1.2, ""RightShoulderPitch"": -1.6, ""RightShoulderRoll"": 0.38, ""RightShoulderYaw"": 1.5}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.082,""y"":0.159,""z"":-0.485},""elbow_angle_deg"":126.7,""extension_ratio"":0.898,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.395,""y"":0.319,""z"":-0.068},""elbow_angle_deg"":148.8,""extension_ratio"":0.964,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T15:36:39+0200,pose-11362237346464,liked,raise both of ur hands to air,"{""LeftElbow"": 0.0, ""LeftShoulderPitch"": -2.2, ""LeftShoulderRoll"": 0.35, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 0.0, ""RightShoulderPitch"": -2.2, ""RightShoulderRoll"": -0.35, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.14,""y"":-0.013,""z"":0.402},""elbow_angle_deg"":91.4,""extension_ratio"":0.73,""concepts"":[""raised above the shoulder"",""partly bent""]},""right"":{""shoulder_to_hand_m"":{""x"":0.14,""y"":0.013,""z"":0.402},""elbow_angle_deg"":91.4,""extension_ratio"":0.73,""concepts"":[""raised above the shoulder"",""partly bent""]}},""proximity"":[""left_hand_to_face near"",""right_hand_to_face near"",""between_hands near""],""whole_body_concepts"":[""both arms raised""]}",
2026-07-24T15:36:39+0200,pose-11362237346464,executed,raise both of ur hands to air,"{""LeftElbow"": 0.0, ""LeftShoulderPitch"": -2.2, ""LeftShoulderRoll"": 0.35, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 0.0, ""RightShoulderPitch"": -2.2, ""RightShoulderRoll"": -0.35, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.14,""y"":-0.013,""z"":0.402},""elbow_angle_deg"":91.4,""extension_ratio"":0.73,""concepts"":[""raised above the shoulder"",""partly bent""]},""right"":{""shoulder_to_hand_m"":{""x"":0.14,""y"":0.013,""z"":0.402},""elbow_angle_deg"":91.4,""extension_ratio"":0.73,""concepts"":[""raised above the shoulder"",""partly bent""]}},""proximity"":[""left_hand_to_face near"",""right_hand_to_face near"",""between_hands near""],""whole_body_concepts"":[""both arms raised""]}",
2026-07-24T15:37:05+0200,pose-11389685371567,liked,t pose now,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 1.57, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -1.57, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[""both arms opened to the sides""]}",
2026-07-24T15:37:05+0200,pose-11389685371567,executed,t pose now,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 1.57, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -1.57, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[""both arms opened to the sides""]}",
2026-07-24T15:37:39+0200,pose-11419526845022,liked,make your hands cross infront of u,"{""LeftElbow"": 1.2, ""LeftShoulderPitch"": -1.6, ""LeftShoulderRoll"": -0.38, ""LeftShoulderYaw"": -1.5, ""RightElbow"": 1.2, ""RightShoulderPitch"": -1.6, ""RightShoulderRoll"": 0.38, ""RightShoulderYaw"": 1.5}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.395,""y"":-0.319,""z"":-0.068},""elbow_angle_deg"":148.8,""extension_ratio"":0.964,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.395,""y"":0.319,""z"":-0.068},""elbow_angle_deg"":148.8,""extension_ratio"":0.964,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[""both arms held forward"",""arms crossed in front of the torso""]}",
2026-07-24T15:37:39+0200,pose-11419526845022,executed,make your hands cross infront of u,"{""LeftElbow"": 1.2, ""LeftShoulderPitch"": -1.6, ""LeftShoulderRoll"": -0.38, ""LeftShoulderYaw"": -1.5, ""RightElbow"": 1.2, ""RightShoulderPitch"": -1.6, ""RightShoulderRoll"": 0.38, ""RightShoulderYaw"": 1.5}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.395,""y"":-0.319,""z"":-0.068},""elbow_angle_deg"":148.8,""extension_ratio"":0.964,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.395,""y"":0.319,""z"":-0.068},""elbow_angle_deg"":148.8,""extension_ratio"":0.964,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[""both arms held forward"",""arms crossed in front of the torso""]}",
2026-07-24T15:38:26+0200,pose-11459052720588,disliked,make your hands cross infornt of u,"{""LeftElbow"": 1.2, ""LeftShoulderPitch"": -1.6, ""LeftShoulderRoll"": -0.38, ""LeftShoulderYaw"": -1.5, ""RightElbow"": 1.2, ""RightShoulderPitch"": -1.6, ""RightShoulderRoll"": 0.38, ""RightShoulderYaw"": 1.5}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.395,""y"":-0.319,""z"":-0.068},""elbow_angle_deg"":148.8,""extension_ratio"":0.964,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.395,""y"":0.319,""z"":-0.068},""elbow_angle_deg"":148.8,""extension_ratio"":0.964,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[""both arms held forward"",""arms crossed in front of the torso""]}",they are colliding with each other. be careful about that
2026-07-24T15:38:52+0200,pose-11489991945114,liked,"Önerine 👎 verdim: ""they are colliding with each other. be careful about that"". ""make your hands cross infornt of u"" isteğimi bu notu dikkate alarak düzeltilmiş açılarla yeniden öner.","{""LeftElbow"": 1.3, ""LeftShoulderPitch"": -1.35, ""LeftShoulderRoll"": -0.3, ""LeftShoulderYaw"": -1.2, ""RightElbow"": 1.3, ""RightShoulderPitch"": -1.75, ""RightShoulderRoll"": 0.3, ""RightShoulderYaw"": 1.2}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.438,""y"":-0.246,""z"":-0.146},""elbow_angle_deg"":151.9,""extension_ratio"":0.971,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.433,""y"":0.292,""z"":0.025},""elbow_angle_deg"":152.0,""extension_ratio"":0.971,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]}},""proximity"":[""between_hands near""],""whole_body_concepts"":[""both arms held forward"",""arms crossed in front of the torso""]}",
2026-07-24T15:38:52+0200,pose-11489991945114,executed,"Önerine 👎 verdim: ""they are colliding with each other. be careful about that"". ""make your hands cross infornt of u"" isteğimi bu notu dikkate alarak düzeltilmiş açılarla yeniden öner.","{""LeftElbow"": 1.3, ""LeftShoulderPitch"": -1.35, ""LeftShoulderRoll"": -0.3, ""LeftShoulderYaw"": -1.2, ""RightElbow"": 1.3, ""RightShoulderPitch"": -1.75, ""RightShoulderRoll"": 0.3, ""RightShoulderYaw"": 1.2}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.438,""y"":-0.246,""z"":-0.146},""elbow_angle_deg"":151.9,""extension_ratio"":0.971,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.433,""y"":0.292,""z"":0.025},""elbow_angle_deg"":152.0,""extension_ratio"":0.971,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""nearly straight""]}},""proximity"":[""between_hands near""],""whole_body_concepts"":[""both arms held forward"",""arms crossed in front of the torso""]}",
